NIA,nota_acces,ordre_assignacio,orientacio,aspectes_eleccio,estudis_pare,estudis_mare,ocupacio_pare,ocupacio_mare,edad,diferencia_anys,renta_media_disponible,tipus_centre_secundaria,H,D,via_acces_PAU,via_acces_CFGS,via_acces_altres_vies,juny,setembre,altres_convocatories,mati,tarda,treball_remunerat,assignatura,nota_numerica,nota_alfa
1389371,6.44,1,5,7,6,6,9,9,18,0,57027.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,Emp,4.0,0
1389371,6.44,1,5,7,6,6,9,9,18,0,57027.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,Fis,3.0,0
1389371,6.44,1,5,7,6,6,9,9,18,0,57027.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,Inf,3.4,0
1389371,6.44,1,5,7,6,6,9,9,18,0,57027.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,Mates,1.5,0
1389371,6.44,1,5,7,6,6,9,9,18,0,57027.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,Antr,5.0,1
1389371,6.44,1,5,7,6,6,9,9,18,0,57027.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,Calc,5.6,1
1389371,6.44,1,5,7,6,6,9,9,18,0,57027.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,EGraf,6.1,1
1389371,6.44,1,5,7,6,6,9,9,18,0,57027.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,FisEl,6.2,1
1389371,6.44,1,5,7,6,6,9,9,18,0,57027.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,Quim,4.1,0
1389371,6.44,1,5,7,6,6,9,9,18,0,57027.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,EMedi,5.8,1
1389799,8.546,1,7,5,6,6,4,2,17,0,22866.0,2.0,1.0,0.0,True,False,False,0.0,1.0,0.0,1.0,0.0,1,Emp,7.7,1
1389799,8.546,1,7,5,6,6,4,2,17,0,22866.0,2.0,1.0,0.0,True,False,False,0.0,1.0,0.0,1.0,0.0,1,Fis,7.1,1
1389799,8.546,1,7,5,6,6,4,2,17,0,22866.0,2.0,1.0,0.0,True,False,False,0.0,1.0,0.0,1.0,0.0,1,Inf,7.0,1
1389799,8.546,1,7,5,6,6,4,2,17,0,22866.0,2.0,1.0,0.0,True,False,False,0.0,1.0,0.0,1.0,0.0,1,Mates,8.2,1
1389799,8.546,1,7,5,6,6,4,2,17,0,22866.0,2.0,1.0,0.0,True,False,False,0.0,1.0,0.0,1.0,0.0,1,Antr,9.0,1
1389799,8.546,1,7,5,6,6,4,2,17,0,22866.0,2.0,1.0,0.0,True,False,False,0.0,1.0,0.0,1.0,0.0,1,Calc,9.0,1
1389799,8.546,1,7,5,6,6,4,2,17,0,22866.0,2.0,1.0,0.0,True,False,False,0.0,1.0,0.0,1.0,0.0,1,EGraf,7.7,1
1389799,8.546,1,7,5,6,6,4,2,17,0,22866.0,2.0,1.0,0.0,True,False,False,0.0,1.0,0.0,1.0,0.0,1,FisEl,7.8,1
1389799,8.546,1,7,5,6,6,4,2,17,0,22866.0,2.0,1.0,0.0,True,False,False,0.0,1.0,0.0,1.0,0.0,1,Quim,7.6,1
1389799,8.546,1,7,5,6,6,4,2,17,0,22866.0,2.0,1.0,0.0,True,False,False,0.0,1.0,0.0,1.0,0.0,1,EMedi,6.7,1
1388922,6.472,1,11,7,6,6,6,6,18,0,26663.0,3.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,Emp,8.1,1
1388922,6.472,1,11,7,6,6,6,6,18,0,26663.0,3.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,Fis,7.5,1
1388922,6.472,1,11,7,6,6,6,6,18,0,26663.0,3.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,Inf,7.7,1
1388922,6.472,1,11,7,6,6,6,6,18,0,26663.0,3.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,Mates,8.6,1
1388922,6.472,1,11,7,6,6,6,6,18,0,26663.0,3.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,Antr,10.0,1
1388922,6.472,1,11,7,6,6,6,6,18,0,26663.0,3.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,Calc,9.0,1
1388922,6.472,1,11,7,6,6,6,6,18,0,26663.0,3.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,EGraf,7.7,1
1388922,6.472,1,11,7,6,6,6,6,18,0,26663.0,3.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,FisEl,8.1,1
1388922,6.472,1,11,7,6,6,6,6,18,0,26663.0,3.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,Quim,7.7,1
1388922,6.472,1,11,7,6,6,6,6,18,0,26663.0,3.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,EMedi,7.7,1
1389372,6.432,1,5,6,6,5,1,1,18,0,37703.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Antr,7.0,1
1389372,6.432,1,5,6,6,5,1,1,18,0,37703.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Calc,0.0,0
1389372,6.432,1,5,6,6,5,1,1,18,0,37703.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,EGraf,2.4,0
1389372,6.432,1,5,6,6,5,1,1,18,0,37703.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,FisEl,2.0,0
1389372,6.432,1,5,6,6,5,1,1,18,0,37703.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Quim,3.0,0
1389372,6.432,1,5,6,6,5,1,1,18,0,37703.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,EMedi,1.1,0
1389372,6.432,1,5,6,6,5,1,1,18,0,37703.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Emp,5.0,1
1389372,6.432,1,5,6,6,5,1,1,18,0,37703.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Fis,3.0,0
1389372,6.432,1,5,6,6,5,1,1,18,0,37703.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Inf,0.0,0
1389372,6.432,1,5,6,6,5,1,1,18,0,37703.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Mates,2.7,0
1389373,5.428,1,7,5,6,5,2,2,18,0,24971.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,EGraf,3.9,0
1389373,5.428,1,7,5,6,5,2,2,18,0,24971.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,FisEl,2.4,0
1389373,5.428,1,7,5,6,5,2,2,18,0,24971.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,Quim,3.0,0
1389373,5.428,1,7,5,6,5,2,2,18,0,24971.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,EMedi,6.5,1
1389373,5.428,1,7,5,6,5,2,2,18,0,24971.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,Emp,3.0,0
1389373,5.428,1,7,5,6,5,2,2,18,0,24971.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,Fis,3.0,0
1389373,5.428,1,7,5,6,5,2,2,18,0,24971.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,Inf,6.5,1
1389373,5.428,1,7,5,6,5,2,2,18,0,24971.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,Mates,2.6,0
1389373,5.428,1,7,5,6,5,2,2,18,0,24971.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,Antr,6.0,1
1389373,5.428,1,7,5,6,5,2,2,18,0,24971.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,2,Calc,5.5,1
1389374,6.976,1,10,5,3,4,5,9,20,3,25600.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,0.0,1.0,3,Antr,8.0,1
1389374,6.976,1,10,5,3,4,5,9,20,3,25600.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,EGraf,7.1,1
1389374,6.976,1,10,5,3,4,5,9,20,3,25600.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Quim,6.8,1
1389374,6.976,1,10,5,3,4,5,9,20,3,25600.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,EMedi,9.7,1
1389374,6.976,1,10,5,3,4,5,9,20,3,25600.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Estad,8.0,1
1389374,6.976,1,10,5,3,4,5,9,20,3,25600.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,AMCI,8.0,1
1389374,6.976,1,10,5,3,4,5,9,20,3,25600.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,DTacO,5.1,1
1389374,6.976,1,10,5,3,4,5,9,20,3,25600.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,EtiPr,8.0,1
1389374,6.976,1,10,5,3,4,5,9,20,3,25600.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,TElEn,6.3,1
1389374,6.976,1,10,5,3,4,5,9,20,3,25600.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,0.0,1.0,3,CTMat,8.0,1
1389374,6.976,1,10,5,3,4,5,9,20,3,25600.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,0.0,1.0,3,OTGP,7.5,1
1389800,5.876,1,11,7,6,6,1,1,21,1,26663.0,3.0,0.0,1.0,True,False,False,0.0,0.0,1.0,1.0,0.0,2,Emp,4.0,0
1389800,5.876,1,11,7,6,6,1,1,21,1,26663.0,3.0,0.0,1.0,True,False,False,0.0,0.0,1.0,1.0,0.0,2,Fis,3.0,0
1389800,5.876,1,11,7,6,6,1,1,21,1,26663.0,3.0,0.0,1.0,True,False,False,0.0,0.0,1.0,1.0,0.0,2,Inf,4.0,0
1389800,5.876,1,11,7,6,6,1,1,21,1,26663.0,3.0,0.0,1.0,True,False,False,0.0,0.0,1.0,1.0,0.0,2,Mates,6.9,1
1389800,5.876,1,11,7,6,6,1,1,21,1,26663.0,3.0,0.0,1.0,True,False,False,0.0,0.0,1.0,1.0,0.0,2,Antr,6.5,1
1389800,5.876,1,11,7,6,6,1,1,21,1,26663.0,3.0,0.0,1.0,True,False,False,0.0,0.0,1.0,1.0,0.0,2,Calc,0.0,0
1389800,5.876,1,11,7,6,6,1,1,21,1,26663.0,3.0,0.0,1.0,True,False,False,0.0,0.0,1.0,1.0,0.0,2,EGraf,0.1,0
1389800,5.876,1,11,7,6,6,1,1,21,1,26663.0,3.0,0.0,1.0,True,False,False,0.0,0.0,1.0,1.0,0.0,2,FisEl,1.0,0
1389800,5.876,1,11,7,6,6,1,1,21,1,26663.0,3.0,0.0,1.0,True,False,False,0.0,0.0,1.0,1.0,0.0,2,Quim,0.0,0
1389800,5.876,1,11,7,6,6,1,1,21,1,26663.0,3.0,0.0,1.0,True,False,False,0.0,0.0,1.0,1.0,0.0,2,EMedi,0.0,0
1304945,7.235,1,10,5,7,7,9,9,25,6,26663.0,1.0,0.0,1.0,False,True,False,0.0,1.0,0.0,0.0,1.0,3,Fis,3.0,0
1304945,7.235,1,10,5,7,7,9,9,25,6,26663.0,1.0,0.0,1.0,False,True,False,0.0,1.0,0.0,0.0,1.0,3,Quim,0.0,0
1304945,7.235,1,10,5,7,7,9,9,25,6,26663.0,1.0,0.0,1.0,False,True,False,0.0,1.0,0.0,0.0,1.0,3,Estad,0.0,0
1304945,7.235,1,10,5,7,7,9,9,25,6,26663.0,1.0,0.0,1.0,False,True,False,0.0,1.0,0.0,0.0,1.0,3,AMCI,0.2,0
1304945,7.235,1,10,5,7,7,9,9,25,6,26663.0,1.0,0.0,1.0,False,True,False,0.0,1.0,0.0,0.0,1.0,3,DTacO,0.0,0
1304945,7.235,1,10,5,7,7,9,9,25,6,26663.0,1.0,0.0,1.0,False,True,False,0.0,1.0,0.0,0.0,1.0,3,EtiPr,8.0,1
1304945,7.235,1,10,5,7,7,9,9,25,6,26663.0,1.0,0.0,1.0,False,True,False,0.0,1.0,0.0,0.0,1.0,3,CTMat,0.0,0
1304945,7.235,1,10,5,7,7,9,9,25,6,26663.0,1.0,0.0,1.0,False,True,False,0.0,1.0,0.0,0.0,1.0,3,EEcFi,0.0,0
1304945,7.235,1,10,5,7,7,9,9,25,6,26663.0,1.0,0.0,1.0,False,True,False,0.0,1.0,0.0,1.0,0.0,3,OTGP,7.0,1
1304945,7.235,1,10,5,7,7,9,9,25,6,26663.0,1.0,0.0,1.0,False,True,False,0.0,1.0,0.0,0.0,1.0,3,TIC,3.0,0
1389375,6.046,1,10,5,5,6,2,1,19,1,21307.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Emp,4.0,0
1389375,6.046,1,10,5,5,6,2,1,19,1,21307.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Fis,5.6,1
1389375,6.046,1,10,5,5,6,2,1,19,1,21307.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Inf,4.0,0
1389375,6.046,1,10,5,5,6,2,1,19,1,21307.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Mates,5.7,1
1389375,6.046,1,10,5,5,6,2,1,19,1,21307.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Antr,5.5,1
1389375,6.046,1,10,5,5,6,2,1,19,1,21307.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Calc,5.1,1
1389375,6.046,1,10,5,5,6,2,1,19,1,21307.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,EGraf,6.3,1
1389375,6.046,1,10,5,5,6,2,1,19,1,21307.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,FisEl,3.5,0
1389375,6.046,1,10,5,5,6,2,1,19,1,21307.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Quim,3.0,0
1389375,6.046,1,10,5,5,6,2,1,19,1,21307.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,EMedi,5.0,1
1389449,7.786,1,11,5,4,4,1,9,18,0,48426.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,1,Emp,7.2,1
1389449,7.786,1,11,5,4,4,1,9,18,0,48426.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,1,Fis,7.2,1
1389449,7.786,1,11,5,4,4,1,9,18,0,48426.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,1,Inf,6.0,1
1389449,7.786,1,11,5,4,4,1,9,18,0,48426.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,1,Mates,7.5,1
1389449,7.786,1,11,5,4,4,1,9,18,0,48426.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,1,Antr,6.5,1
1389449,7.786,1,11,5,4,4,1,9,18,0,48426.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,1,Calc,5.7,1
1389449,7.786,1,11,5,4,4,1,9,18,0,48426.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,1,EGraf,6.2,1
1389449,7.786,1,11,5,4,4,1,9,18,0,48426.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,1,FisEl,8.4,1
1389449,7.786,1,11,5,4,4,1,9,18,0,48426.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,1,Quim,7.4,1
1389449,7.786,1,11,5,4,4,1,9,18,0,48426.0,2.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,1,EMedi,6.6,1
1389801,6.6,1,9,7,5,6,4,2,21,3,27142.0,3.0,0.0,1.0,False,True,False,0.0,1.0,0.0,1.0,0.0,3,Fis,7.0,1
1389801,6.6,1,9,7,5,6,4,2,21,3,27142.0,3.0,0.0,1.0,False,True,False,0.0,1.0,0.0,1.0,0.0,3,Inf,6.6,1
1389801,6.6,1,9,7,5,6,4,2,21,3,27142.0,3.0,0.0,1.0,False,True,False,0.0,1.0,0.0,1.0,0.0,3,Mates,6.2,1
1389801,6.6,1,9,7,5,6,4,2,21,3,27142.0,3.0,0.0,1.0,False,True,False,0.0,1.0,0.0,1.0,0.0,3,Antr,6.5,1
1389801,6.6,1,9,7,5,6,4,2,21,3,27142.0,3.0,0.0,1.0,False,True,False,0.0,1.0,0.0,1.0,0.0,3,Calc,4.5,0
1389801,6.6,1,9,7,5,6,4,2,21,3,27142.0,3.0,0.0,1.0,False,True,False,0.0,1.0,0.0,1.0,0.0,3,FisEl,6.6,1
1389801,6.6,1,9,7,5,6,4,2,21,3,27142.0,3.0,0.0,1.0,False,True,False,0.0,1.0,0.0,1.0,0.0,3,Quim,6.5,1
1389801,6.6,1,9,7,5,6,4,2,21,3,27142.0,3.0,0.0,1.0,False,True,False,0.0,1.0,0.0,1.0,0.0,3,EMedi,8.4,1
1388923,6.3,1,10,7,5,5,1,6,20,2,26663.0,1.0,0.0,1.0,False,True,False,0.0,1.0,0.0,1.0,0.0,3,Fis,3.0,0
1388923,6.3,1,10,7,5,5,1,6,20,2,26663.0,1.0,0.0,1.0,False,True,False,0.0,1.0,0.0,1.0,0.0,3,Inf,6.4,1
1388923,6.3,1,10,7,5,5,1,6,20,2,26663.0,1.0,0.0,1.0,False,True,False,0.0,1.0,0.0,1.0,0.0,3,Mates,1.0,0
1388923,6.3,1,10,7,5,5,1,6,20,2,26663.0,1.0,0.0,1.0,False,True,False,0.0,1.0,0.0,1.0,0.0,3,Antr,7.0,1
1388923,6.3,1,10,7,5,5,1,6,20,2,26663.0,1.0,0.0,1.0,False,True,False,0.0,1.0,0.0,1.0,0.0,3,Calc,0.0,0
1388923,6.3,1,10,7,5,5,1,6,20,2,26663.0,1.0,0.0,1.0,False,True,False,0.0,1.0,0.0,1.0,0.0,3,FisEl,3.1,0
1388923,6.3,1,10,7,5,5,1,6,20,2,26663.0,1.0,0.0,1.0,False,True,False,0.0,1.0,0.0,1.0,0.0,3,Quim,3.0,0
1388923,6.3,1,10,7,5,5,1,6,20,2,26663.0,1.0,0.0,1.0,False,True,False,0.0,1.0,0.0,1.0,0.0,3,EMedi,7.3,1
1389450,7.88,1,11,6,7,3,6,6,18,0,21307.0,2.0,1.0,0.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Emp,8.3,1
1389450,7.88,1,11,6,7,3,6,6,18,0,21307.0,2.0,1.0,0.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Fis,6.7,1
1389450,7.88,1,11,6,7,3,6,6,18,0,21307.0,2.0,1.0,0.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Inf,7.7,1
1389450,7.88,1,11,6,7,3,6,6,18,0,21307.0,2.0,1.0,0.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Mates,6.7,1
1389450,7.88,1,11,6,7,3,6,6,18,0,21307.0,2.0,1.0,0.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Antr,10.0,1
1389450,7.88,1,11,6,7,3,6,6,18,0,21307.0,2.0,1.0,0.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Calc,4.5,0
1389450,7.88,1,11,6,7,3,6,6,18,0,21307.0,2.0,1.0,0.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,EGraf,4.0,0
1389450,7.88,1,11,6,7,3,6,6,18,0,21307.0,2.0,1.0,0.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,FisEl,4.5,0
1389450,7.88,1,11,6,7,3,6,6,18,0,21307.0,2.0,1.0,0.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Quim,5.6,1
1389450,7.88,1,11,6,7,3,6,6,18,0,21307.0,2.0,1.0,0.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,EMedi,6.6,1
1389451,5.318,1,6,1,6,6,1,1,19,0,27556.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Emp,6.6,1
1389451,5.318,1,6,1,6,6,1,1,19,0,27556.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Fis,3.0,0
1389451,5.318,1,6,1,6,6,1,1,19,0,27556.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Inf,6.5,1
1389451,5.318,1,6,1,6,6,1,1,19,0,27556.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Mates,5.7,1
1389451,5.318,1,6,1,6,6,1,1,19,0,27556.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Antr,5.0,1
1389451,5.318,1,6,1,6,6,1,1,19,0,27556.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Calc,1.1,0
1389451,5.318,1,6,1,6,6,1,1,19,0,27556.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,EGraf,3.0,0
1389451,5.318,1,6,1,6,6,1,1,19,0,27556.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,FisEl,1.0,0
1389451,5.318,1,6,1,6,6,1,1,19,0,27556.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Quim,3.0,0
1389451,5.318,1,6,1,6,6,1,1,19,0,27556.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,EMedi,6.2,1
1389452,6.562,1,11,7,3,6,1,2,18,0,26663.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Emp,7.0,1
1389452,6.562,1,11,7,3,6,1,2,18,0,26663.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Fis,6.6,1
1389452,6.562,1,11,7,3,6,1,2,18,0,26663.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Inf,6.8,1
1389452,6.562,1,11,7,3,6,1,2,18,0,26663.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Mates,6.6,1
1389452,6.562,1,11,7,3,6,1,2,18,0,26663.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Antr,6.5,1
1389452,6.562,1,11,7,3,6,1,2,18,0,26663.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Calc,4.5,0
1389452,6.562,1,11,7,3,6,1,2,18,0,26663.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,EGraf,6.3,1
1389452,6.562,1,11,7,3,6,1,2,18,0,26663.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,FisEl,4.4,0
1389452,6.562,1,11,7,3,6,1,2,18,0,26663.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Quim,3.0,0
1389452,6.562,1,11,7,3,6,1,2,18,0,26663.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,EMedi,7.4,1
1389453,7.18,1,11,5,6,6,4,6,18,0,41987.0,3.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Emp,7.8,1
1389453,7.18,1,11,5,6,6,4,6,18,0,41987.0,3.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Fis,7.4,1
1389453,7.18,1,11,5,6,6,4,6,18,0,41987.0,3.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Inf,7.2,1
1389453,7.18,1,11,5,6,6,4,6,18,0,41987.0,3.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Mates,6.3,1
1389453,7.18,1,11,5,6,6,4,6,18,0,41987.0,3.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Antr,8.0,1
1389453,7.18,1,11,5,6,6,4,6,18,0,41987.0,3.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Calc,6.8,1
1389453,7.18,1,11,5,6,6,4,6,18,0,41987.0,3.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,EGraf,7.6,1
1389453,7.18,1,11,5,6,6,4,6,18,0,41987.0,3.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,FisEl,7.9,1
1389453,7.18,1,11,5,6,6,4,6,18,0,41987.0,3.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Quim,7.9,1
1389453,7.18,1,11,5,6,6,4,6,18,0,41987.0,3.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,EMedi,9.0,1
1389454,6.786,1,7,5,5,3,6,9,17,0,40161.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Emp,7.7,1
1389454,6.786,1,7,5,5,3,6,9,17,0,40161.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Fis,7.8,1
1389454,6.786,1,7,5,5,3,6,9,17,0,40161.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Inf,6.6,1
1389454,6.786,1,7,5,5,3,6,9,17,0,40161.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Mates,7.3,1
1389454,6.786,1,7,5,5,3,6,9,17,0,40161.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Antr,8.0,1
1389454,6.786,1,7,5,5,3,6,9,17,0,40161.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Calc,8.1,1
1389454,6.786,1,7,5,5,3,6,9,17,0,40161.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,EGraf,8.0,1
1389454,6.786,1,7,5,5,3,6,9,17,0,40161.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,FisEl,8.6,1
1389454,6.786,1,7,5,5,3,6,9,17,0,40161.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,Quim,7.2,1
1389454,6.786,1,7,5,5,3,6,9,17,0,40161.0,1.0,0.0,1.0,True,False,False,0.0,1.0,0.0,1.0,0.0,3,EMedi,8.0,1
1340914,6.598,1,9,5,5,5,6,6,20,2,35137.0,1.0,0.0,1.0,True,False,False,0.0,0.0,1.0,1.0,0.0,1,Calc,7.3,1
1340914,6.598,1,9,5,5,5,6,6,20,2,35137.0,1.0,0.0,1.0,True,False,False,0.0,0.0,1.0,1.0,0.0,1,Estad,7.2,1
